username, created_at, lng, lat, text,,,,
millionairleach, Thu Apr 23 21:17:36 +0000 2020,-73.592152,40.703108, Success is a moving target 🎯 ,,,,
PreacherDoug, Thu Apr 23 21:17:36 +0000 2020,-85.9786,35.830522, @DrBourbonHudson Might fall out of the truck seat and hurt my hip ,,,,
Just_that_Chiq, Thu Apr 23 21:17:36 +0000 2020,-90.158017,32.230987, Woke up early to start on some work. Proud of myself ,,,,
ChanceBlack777, Thu Apr 23 21:17:36 +0000 2020,-90.111231,32.280999, I’m so I’ll rn. And I’m just warming up 🤘🏻🤣 ,,,,
Wardcox007, Thu Apr 23 21:17:36 +0000 2020,-78.977869,33.609538, @ChuckCallesto Fritz Hollings ,,,,
tmj_OH_schn, Thu Apr 23 21:17:36 +0000 2020,-81.438673,40.475808," Don't be shy. Score a job like ""Seasonal Receiver/Stocker Overnight"" at Lowe's by asking for referrals. It's a grea… https://t.co/p5vEjJnfEb ",,,,
cmcdonaldglobal, Thu Apr 23 21:17:36 +0000 2020,-79.27257,43.629311, Azeem’s says his mom who has PML or progressive multifocal leukoencephalopathy is now too confused to call her fami… https://t.co/jVmVBhs2C9 ,,,,
zay_peezy, Thu Apr 23 21:17:36 +0000 2020,-84.266174,30.476216,$47 ,,,,
eddieescalon, Thu Apr 23 21:17:36 +0000 2020,-79.27257,43.629311, @LennartSpion ‘a quarantine playlist is  🔥 Send tweet. ,,,,
WojackJenn, Thu Apr 23 21:17:36 +0000 2020,-82.35117,31.201923, What the #Hail? https://t.co/r0jZlRV0jI ,,,,
LindaRey_, Thu Apr 23 21:17:36 +0000 2020,-72.757385,41.500753, @JNathanialC56 Always a fan favorite. ,,,,
DieRobinsonDie, Thu Apr 23 21:17:36 +0000 2020,-76.857969,39.269675, @froonding_loom Maris cannot be depicted in a mere three dimensions ,,,,
thisroger_, Thu Apr 23 21:17:36 +0000 2020,-73.831187,40.670879, @Ludmilla áudio de desculpas plmdss ,,,,
brunamcubo, Thu Apr 23 21:17:37 +0000 2020,-79.27257,43.629311, @bianca_melegati Mano 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ empolguei ,,,,
TajuniqueV, Thu Apr 23 21:17:36 +0000 2020,-78.853563,42.89623, I need u guys to get me dressed what outfit should let my girl best friend get me for my 21 Birthday 😜🌈☺ comment th… https://t.co/mIw5gOpnL6 ,,,,
HyanRarvey, Thu Apr 23 21:17:37 +0000 2020,-95.913642,36.109392, @_DirtyWhiteBoy @MadamIronic_ @meoffthewall @autumn_million @lil_newporrt @coochienipple @toremydress That is facts ,,,,
EMorganKnights, Thu Apr 23 21:17:36 +0000 2020,-85.174843,40.749871, Book #5 during the Quarantine. The latest Michael Bennett novel by James Patterson. Not the best Bennett book, but… https://t.co/RwOvl97rCr ,,,
Stovall_Special, Thu Apr 23 21:17:37 +0000 2020,-87.967292,43.056722, Saw one of my friends from high school at the grocery store and almost jumped to hug her and stopped myself like 🥶🥶🥶 lol ,,,,
cortez_walls, Thu Apr 23 21:17:37 +0000 2020,-87.665193,41.55894, @DevinThe___ Source from whence this bullshit was procured, fam ,,,
PalafoxManu, Thu Apr 23 21:17:37 +0000 2020,-106.162898,28.941866, Por qué soy inseguro y necesito saber que te gusta de mi para nunca dejar de hacerlo https://t.co/senqBSAzYM ,,,,
briinalexxis, Thu Apr 23 21:17:37 +0000 2020,-98.540651,29.417501, Never will I ever not wish you well. ,,,,
HJChoMDPhD1, Thu Apr 23 21:17:37 +0000 2020,-73.968542,40.780709, @jmikhaelmd Hematologist ,,,,
ItzMrBlunt2Yall, Thu Apr 23 21:17:37 +0000 2020,-117.000831,32.705576, I know y’all not talking about being celibate, lol. ,,,
wrtstf, Thu Apr 23 21:17:37 +0000 2020,-71.521653,42.850938, Lordy, I hope so! #VoteBlue2020 ,,,
pkeegs, Thu Apr 23 21:17:37 +0000 2020,-75.770041,42.746617, https://t.co/swYg15z7Tn #MiddleClassProblems #stagnant #wages #FAIRtax #middleclasscoronavirusproblems ,,,,
SadieHartmann, Thu Apr 23 21:17:37 +0000 2020,-122.455344,47.24296, @JRJ_Is_Probable That sounds perfect 👌🏼 ,,,,
GQ_BELL, Thu Apr 23 21:17:37 +0000 2020,-81.511516,41.165246, @youngrandpa Lmao you see his arm all propped up ,,,,
digitalentrep88, Thu Apr 23 21:17:37 +0000 2020,-74.0064,40.7142, Remember, the cup is AWAYS half full! 🥛 With all that’s going on with the COVID-19 pandemic 🦠, it’s easy to lose fo… https://t.co/CxrrYYdG3j ,,
Moorelife1, Thu Apr 23 21:17:37 +0000 2020,-83.804475,27.698682, 🚨🚨 New Episode Alert 🚨🚨We Discuss FSU Recruiting MJ DocumentaryLife as a Jags fan Tweet of the Episode by… https://t.co/nS4dVVmnlw ,,,,
katie__arabella, Thu Apr 23 21:17:37 +0000 2020,-76.593943,24.074967, @aswifthaIf (Wouldn’t say “best beer” - average at best but defo terrible branding) ,,,,
fakefanassassin, Thu Apr 23 21:17:37 +0000 2020,-111.965069,41.217799, @3totheDome00 @GoodmanHoops https://t.co/CQ4Po2fGtz ,,,,
fredo_43, Thu Apr 23 21:17:37 +0000 2020,-88.185955,41.823735, @gwsjuIi @tomf2315  you up for it fam?😂😭💀 ,,,,
SKEOHPS94, Thu Apr 23 21:17:37 +0000 2020,-118.159729,34.035297, @Fredward40handz I’ll serve crack before I’ll arrive this country. ,,,,
AndyHS, Thu Apr 23 21:17:37 +0000 2020,-119.782465,36.786042, Slight decrease in franchise fees especially roll off bins as businesses are closed. Overall $7 million decrease to… https://t.co/gypXCVkzOD ,,,,
katybee27, Thu Apr 23 21:17:37 +0000 2020,-100.076888,31.168893, @sincerelymayhem I told you do bible verses! ,,,,
TheInfinityJims, Thu Apr 23 21:17:37 +0000 2020,-79.02602,35.919442, https://t.co/xeY03Do5aQ ,,,,
marianm139, Thu Apr 23 21:17:38 +0000 2020,-90.247824,38.653771, @chucktodd Why do you keep being amazed at the lack of compassion from this President? ,,,,
_kassbekillinem, Thu Apr 23 21:17:37 +0000 2020,-121.281374,38.875304, If the girlfriends coo with it if she letting it happen ,,,,
chantalavilaa, Thu Apr 23 21:17:38 +0000 2020,-118.411907,34.020789, It’s fuckennn hottt ,,,,
_1ofONE_, Thu Apr 23 21:17:38 +0000 2020,-83.213557,42.314732, 🗣🗣🗣🗣 on all topics not just this one ,,,,
LangStruggles, Thu Apr 23 21:17:37 +0000 2020,-75.800141,45.248791, One of the most, if not the most," legit ""how do you say in your language"" type question. https://t.co/KVnpPYuyzU ",,
__misssindiaaa, Thu Apr 23 21:17:38 +0000 2020,-86.142922,39.779562, - telling a female “i’ll make yo nigga eat me out” is wild and disrespectful lmaoo ,,,,
4bcurlpattern, Thu Apr 23 21:17:38 +0000 2020,-122.228685,37.791994, I not longer want nudes, just send me videos of you smiling ,,,
zahriakh, Thu Apr 23 21:17:38 +0000 2020,-115.133373,36.249124, @zaviharrell 😭😭💀 ,,,,
tnnrr, Thu Apr 23 21:17:38 +0000 2020,-117.104989,32.810012, It’s about that time to wipe out all of my tweets ,,,,
Maddd3___, Thu Apr 23 21:17:38 +0000 2020,-79.420865,38.003376, I want a fried egg sandwich ,,,,
SMPthatsme, Thu Apr 23 21:17:38 +0000 2020,-121.796444,37.985661, I have confidence Trump will bring us back! ,,,,
JDuron, Thu Apr 23 21:17:38 +0000 2020,-118.136676,34.085597, We love you Vin! Rest up. ,,,,
Spacegeekgirl, Thu Apr 23 21:17:38 +0000 2020,-94.675094,38.931549, Cornwell will always be a special and loved character to me a @williamgconlin beautiful artwork truly captures her… https://t.co/9UcNxaKhWV ,,,,
KeedyGhoul, Thu Apr 23 21:17:38 +0000 2020,-79.861034,35.170499, @JordanLee582 @Lindsss_vo @Saiyanbratt @x_pr3ttyg1rl_x @EmmaSerena_ He doesn’t stay 16 forever friend ,,,,
momoahmed484, Thu Apr 23 21:17:39 +0000 2020,-83.0507,42.3368, 🌹 رمضان مبارك وكل عام وأنتم بخير 🌹*أهله الله علينا وعليكم بالامن والايمان والسلامة والإسلام**ووفقنا واياكم فيه… https://t.co/fKNiAO9u14 ,,,,
gluuten69, Thu Apr 23 21:17:39 +0000 2020,-105.242687,40.023982, @gehruld Cans of soda ,,,,
ricard_graham, Thu Apr 23 21:17:39 +0000 2020,-75.770041,42.746617, Uncle lindsey did I hear right on C-span that the stimulus bill set forth by congress has money allotted for the in… https://t.co/bJgrGnYate ,,,,
itzgb53J, Thu Apr 23 21:17:39 +0000 2020,-72.757385,41.500753, @Shearin5 @ananavarro @MarkWarner No he’s not! ,,,,
Annonamouslee, Thu Apr 23 21:17:39 +0000 2020,-117.397616,33.935822, It's not that deep yo. ,,,,
Streaksfriend, Thu Apr 23 21:17:39 +0000 2020,-105.063942,40.56419, @Zagamoochie So you are just admitting you made up your own version of history? ,,,,
GHTBL1929, Thu Apr 23 21:17:39 +0000 2020,-72.675597,41.767085, Caption this mound meeting. #ghtbl #twilightball #collegiateleague #wereplayingthisyear @ Hartford, Connecticut https://t.co/xq48wyz2ud ,,,
markzimpelman11, Thu Apr 23 21:17:39 +0000 2020,-86.680738,32.576227, @judyann451 @Donadeedooda Pathetic. ,,,,
2lmai2, Thu Apr 23 21:17:40 +0000 2020,-83.804475,27.698682, أسألُ الله كما بلغنا رمضان أن يجعلنا من صوامه و قوامه. -مبارك عليكم الشهر ❤️🌙 ,,,,
brodieblunck, Thu Apr 23 21:17:40 +0000 2020,-123.228831,44.85018, @MLB @Giancarlo818 @TheJudge44 @ArchieBradley7 @yungjoc650 Tim Tebow ,,,,
TommyPistol, Thu Apr 23 21:17:40 +0000 2020,-118.411907,34.020789, @NYounker lol ,,,,
KellyScallion29, Thu Apr 23 21:17:40 +0000 2020,-112.124676,33.552863, Fucking awesome!!! ,,,,
SoRIssaquah, Thu Apr 23 21:17:40 +0000 2020,-122.035069,47.60812, MASTER CLASS tonight at 7 pm:Complete Guide To Time SignaturesInterested students - just email issaquah@schoolof… https://t.co/HgBDqzgMeG ,,,,
sophwoww, Thu Apr 23 21:17:40 +0000 2020,-88.963491,40.143585, @smokinxpress Ope ya got me there 🙈 ,,,,
Golfeventplan, Thu Apr 23 21:17:40 +0000 2020,-73.706504,40.985476, Right next to Westchester Country Club is this gem, The Willow Ridge Country Club, where they filmed a scene from T… https://t.co/dsGS6f7Wjg ,,
treyroberts32, Thu Apr 23 21:17:40 +0000 2020,-85.768241,37.822244, @nickwallace7 @CodyMullins34 If a cop ask me to leave somewhere that I’m not suppose to be in the first place I’ll probably leave. ,,,,
CJtheATC, Thu Apr 23 21:17:40 +0000 2020,-95.446486,29.838495, @ScottieP_31 Mr Sensitive!! You back stateside? Dallas? ,,,,
thaylin_reynado, Thu Apr 23 21:17:40 +0000 2020,-122.162294,37.705044, I’m dead 😭😭 ,,,,
trans1719, Thu Apr 23 21:17:40 +0000 2020,-118.411907,34.020789, #Heatwave touchdown in #LosAngeles #California Try to stay cool &amp; be healthy everyone! https://t.co/qxj8vftZ5M ,,,,
ALYSSANlCOLE, Thu Apr 23 21:17:40 +0000 2020,-87.971136,43.753679, @TheDylanHolland i don't wanna break your heart but hmu and write a love song bout me or sum hehehe ,,,,
angrybIackgirI, Thu Apr 23 21:17:40 +0000 2020,-95.446486,29.838495, someone make a chloe ting fancam i think she deserves it ,,,,
kayoo_3, Thu Apr 23 21:17:40 +0000 2020,-87.574691,38.003467, * ,,,,
evren__7, Thu Apr 23 21:17:40 +0000 2020,-121.816799,37.382488, Bloodbath in November ,,,,
eenahsanairb, Thu Apr 23 21:17:40 +0000 2020,-118.411907,34.020789, Don’t rush to the next experience, fully experience and learn from the one you’re in. Everything is progressive and… https://t.co/1GX3dmI0qI ,,,
AshleyBinsui, Thu Apr 23 21:17:41 +0000 2020,-81.566505,41.514008, her white ass keep tryna come down to the clair and get open pitt bitch sit down in akron and eat that macaroni w bread crumbs on it hoe ,,,,
brianadamariss, Thu Apr 23 21:17:41 +0000 2020,-95.446486,29.838495, @CoddouRianna like u😘 ,,,,
fountainlights, Thu Apr 23 21:17:41 +0000 2020,-79.861034,35.170499, @RL_Bynum I think the moderator is calling on them and the reporter is responding out of habit, or for some kind of… https://t.co/r1BpmVUpJz ,,,
chrisan51147433, Thu Apr 23 21:17:41 +0000 2020,-86.874382,41.713011, @saudade70 So much winning... https://t.co/MZr23lXZAm ,,,,
Whoiskingwise, Thu Apr 23 21:17:41 +0000 2020,-88.142512,41.519556, Maybe not 😂🤷🏾‍♂️ ,,,,
Mi9htyGunna, Thu Apr 23 21:17:41 +0000 2020,-106.41743,31.793368, I was serious about that “rekindling” shit. I’m not on that wave no more. Repeated, toxic patterns are not it. Mean… https://t.co/61Fizif71C ,,,
thegypsygodess, Thu Apr 23 21:17:41 +0000 2020,-118.351218,33.833714, @cameronmayes__ 😂😂😂😂 ,,,,
Pizzaguy6691, Thu Apr 23 21:17:41 +0000 2020,-88.142512,41.519556, @tweettruth2me My governor of Illinois is horrible!!!!!! ,,,,
BEEyondBAD, Thu Apr 23 21:17:41 +0000 2020,-84.266174,30.476216, Thankful🙏🏾 ,,,,
FollyofFaulkner, Thu Apr 23 21:17:41 +0000 2020,-86.791549,36.200008, @AmyMcGrathKY for the win. ,,,,
FaridTheDeafGuy, Thu Apr 23 21:17:41 +0000 2020,-121.375689,38.604033, @Oahu_Raider808 @OaklandAboveAll @RaiderCody @KennyKing_Jr @Raiders @Grizz_NFL @604salute @RaiderStoney Who we getting??? ,,,,
nadiawmx_, Thu Apr 23 21:17:41 +0000 2020,-97.080205,36.129689, learned how to give myself acrylics nails at home since everything is closed :)) https://t.co/RcFHGJduHr ,,,,
1wayross_, Thu Apr 23 21:17:42 +0000 2020,-77.26434,39.170112, y’all boys don’t know how it feel walking through rain 🤦🏽‍♂️ ,,,,
Myrenthiatopac1, Thu Apr 23 21:17:42 +0000 2020,-83.804475,27.698682, #InItTogether #WWGIWGA https://t.co/1wNK0a8ybU ,,,,
mikee_hoytt, Thu Apr 23 21:17:42 +0000 2020,-70.554319,41.573316, @bri_denehy told you 🤪🤪 ,,,,
guffer99, Thu Apr 23 21:17:42 +0000 2020,-79.27257,43.629311, @mikecommito Amazing 😉 @chipnchasehky ,,,,
aandrewb, Thu Apr 23 21:17:42 +0000 2020,-79.420865,38.003376, @camomundson The amount of money they could make selling like a wristband for the Facebook group for $1 would be incredible. ,,,,
deliveryguy6980, Thu Apr 23 21:17:42 +0000 2020,-114.143262,45.494552, @BonBee81 @BlondieVex Allowed to open by mid June. It is a mail in slot of coffins. I guarantee idahoans will stand up against this ,,,,
coastal_eddyLB, Thu Apr 23 21:17:42 +0000 2020,-117.775183,33.547673, I have a mind to join a club and beat you over the head with it.— Groucho Marx ,,,,
SpokenVisual, Thu Apr 23 21:17:42 +0000 2020,-79.27257,43.629311, I’ll never accept normal F*ck that 👆 ,,,,
Swisspastryman, Thu Apr 23 21:17:42 +0000 2020,-97.374277,32.729366, More oak smoked Hatch chile Akaushi meatloaf tomorrow. Full disclosure: I used some pecan wood too because my oak w… https://t.co/8JOPlBFyoY ,,,,
harrisonxknight, Thu Apr 23 21:17:42 +0000 2020,-118.411907,34.020789, It’s #WorldBookDay, so I’d like to thank Christopher Paul Curtis for writing the book that gave me the opportunity… https://t.co/f0MwanHLq8 ,,,
PaulHic1, Thu Apr 23 21:17:42 +0000 2020,-110.915573,32.189391, @HilareeBanks I've been blocked more than a Redskins defensive end ,,,,
DatDude_Tuckk, Thu Apr 23 21:17:42 +0000 2020,-82.160865,29.120223, 👀👀👀 ,,,,
StephByram, Thu Apr 23 21:17:42 +0000 2020,-94.208765,39.01272, I love this kid!!! You’re on the clock! Draft day!!  Good luck boys!!! ,,,,
maryoneal53787, Thu Apr 23 21:17:42 +0000 2020,-90.702644,38.779657, What has happened to DOJ Bill Barr's Report? I thought he was supposed to go before Congress &amp; start answering ques… https://t.co/pqJkWsqFG6 ,,,,
Holly25baird, Thu Apr 23 21:17:42 +0000 2020,-92.131274,34.751936, i need a wheezing laugh with my no chill girls ,,,,
MattyMok, Thu Apr 23 21:17:42 +0000 2020,-80.149173,26.150368, @Wes_nship How does he ever lose?! That’s insane. ,,,,
ashleybauman, Thu Apr 23 21:17:42 +0000 2020,-82.442694,27.996595, When in the @cityofTampa — make waves! 🤣🌊🤷🏼‍♀️🤯 ,,,,
LydiaAnsel, Thu Apr 23 21:17:42 +0000 2020,-166.599693,23.691364, Tune in tomorrow .. performing #live 🎻 4pm pdt/ 7pm edt ☀️🎶☀️#femaleartist #iglive #liveperformance… https://t.co/YcZ49gbOAP ,,,,
StaceyJSpiehler, Thu Apr 23 21:17:42 +0000 2020,-89.53377,34.35467, Okay 7 times ,,,,
billyjarrettugh, Thu Apr 23 21:17:42 +0000 2020,-120.882482,47.273022, @MattssacreTime Unabashedly love this movie. ,,,,
adoreeminkk, Thu Apr 23 21:17:43 +0000 2020,-91.0908,30.4591, i need a damn cashapp everybody do they deposits on there 😒 ,,,,
0mgia, Thu Apr 23 21:17:43 +0000 2020,-80.122355,26.301198, @99SpaceKid No preworkout for me :) ,,,,
SuchAhVixen, Thu Apr 23 21:17:43 +0000 2020,-77.014398,38.898603, y’all remember ester dean? that song with her and chris brown still crank til this day ,,,,
MenendezRand, Thu Apr 23 21:17:43 +0000 2020,-118.411907,34.020789, 'Luxury hotel group Ashford Inc. is biggest beneficiary of PPP with $59MILLION after exploiting loophole to net SIX… https://t.co/x4i77gLIBa ,,,,
Naysay3rr, Thu Apr 23 21:17:43 +0000 2020,-85.587937,38.043688, So tempted to call in tomorrow. ,,,,
HurdHouseforyou, Thu Apr 23 21:17:43 +0000 2020,-82.533074,27.341121, @gotravelgear @OfficialJLD @RonaldKlain @JoeBiden It’s a joke. ,,,,
emilielmumford, Thu Apr 23 21:17:43 +0000 2020,-94.731341,32.50328, Koe is me when I get drunk. ,,,,
DunDunItAll850, Thu Apr 23 21:17:43 +0000 2020,-85.608115,30.168579, Power went out in the middle of my Warzone match. Dammit man! ,,,,
makeupxkelly, Thu Apr 23 21:17:43 +0000 2020,-79.861034,35.170499, @mua_sonya I use the Covergirl lash blast primer ,,,,
Fezino93, Thu Apr 23 21:17:43 +0000 2020,-87.967292,43.056722, *Blink ,,,,
savagerave, Thu Apr 23 21:17:43 +0000 2020,-100.168717,25.778679, @EdsonAlvarez19 Aja fue insiminacion in vitro? Yo creo que se equivocaron de frasco wey!! ,,,,
Meia_3, Thu Apr 23 21:17:43 +0000 2020,-91.401008,30.937336, And babies 🥰 ,,,,
_Velazqueezy, Thu Apr 23 21:17:43 +0000 2020,-94.976601,29.767947, https://t.co/TNyBPmqQO4 ,,,,
laurissarod22, Thu Apr 23 21:17:43 +0000 2020,-95.446486,29.838495, what if i accidentally just end up at the liquor store after work 🤔 ,,,,
LitGod_, Thu Apr 23 21:17:43 +0000 2020,-73.968542,40.780709, Listen bitch it’s almost May ,,,,
_brendis__, Thu Apr 23 21:17:43 +0000 2020,-95.446486,29.838495, Everyday I’m reminded how dumb Americans truly are 😒 ,,,,
Dariusisaiahme1, Thu Apr 23 21:17:43 +0000 2020,-121.87373,37.331159, Placed my order for chicken sandwiches 💯🤤 once’s again ,,,,
kdmina4, Thu Apr 23 21:17:43 +0000 2020,-77.556142,38.925878, @Mrs_Ziab #FCPSsbts https://t.co/KeZuRz9IFk ,,,,
kxmren, Thu Apr 23 21:17:43 +0000 2020,-75.117998,40.004866, @1pinkfridayy AN OATMEAL EATING ASS HOE ,,,,
richal13, Thu Apr 23 21:17:44 +0000 2020,-82.985772,39.994684, @EChetkof @dannyysmith_ @CohenAJosh @schadjoe I’m suggesting Flores is competent as fuck!!! ,,,,
danielforaz, Thu Apr 23 21:17:44 +0000 2020,-112.124676,33.552863, We’re all in together to keep our kids safe thanks for this video @JenLongdon 💪🏽 ,,,,
Linda_Smith4, Thu Apr 23 21:17:44 +0000 2020,-74.038454,40.336667, This thread is 🔥 ,,,,
sophiamagnorfi, Thu Apr 23 21:17:44 +0000 2020,-86.441236,39.766555, 2020 has really put me through the ringer 😅 ,,,,
StantonSMASH, Thu Apr 23 21:17:44 +0000 2020,-80.249773,26.270261, So what? I do this every year https://t.co/dvLTar8kbb ,,,,
shannon_d_young, Thu Apr 23 21:17:44 +0000 2020,-95.446486,29.838495, @GRRMspeaking Even a Master Of Whispers realizes that in order for your stone to skip to the other river bank, you… https://t.co/wtg1CIQgfs ,,,
HannahB09306914, Thu Apr 23 21:17:44 +0000 2020,-100.076888,31.168893, People like to take advantage of my kindness and make me feel like their bitch. WTF ,,,,
privatejoker111, Thu Apr 23 21:17:44 +0000 2020,-80.045939,32.914424, @zmanbrianzane but who would you cast as the Macho Man? ,,,,
terrelljtalley, Thu Apr 23 21:17:44 +0000 2020,-82.985772,39.994684, @Johnny2ck You’re a hero 😭😭 ,,,,
TheReel_IV, Thu Apr 23 21:17:44 +0000 2020,-118.156711,33.809172, Dame needs to come home and travel 370 South. Rings baby. #FutureLaker ,,,,
